agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
2747,21,Yes,Providence,Hispanic or Latino,Puerto Rico,Average,"Divorce, separated",Less than high school,Angela,High school,Not Hispanic,Rodriguez,Never married,No active duty,High school,No,"Independent, close to republican",Slightly conservative,Other,None,Protestant,New England,"Same state, different city",Female,No,RI,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working part time
3474,21,Yes,Bozeman,White,Other European,Average,Lived with parents,Less than high school,Caitlyn,High school,Not Hispanic,Brown,Never married,No active duty,High school,Yes,Strong democrat,Liberal,White,None,Protestant,Mountain,Same city,Female,No,MT,1234 Evergreen Terrace,"Less than $5,000",A U.S. citizen,Working full time
2018,22,Yes,Chicago,White,Other North America,Average,Lived with parents,Less than high school,Laura,High school,Not Hispanic,Bennett,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,Christian,East North Central,Same city,Female,No,IL,1234 Maple Street,"$20,000 to $40,000",A U.S. citizen,"Unemployed, laid off, looking for work"
2432,22,Yes,Dallas,Asian,India,Average,Lived with parents,Less than high school,Raj,High school,Not Hispanic,Patel,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat","Moderate, middle of the road",Other,Catholic,Catholic,West South Central,Same city,Male,No,TX,123 Elm Street,"$20,000 to $40,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0477,18,Yes,Chicago,Black or African American,Other Africa,Average,Lived with parents,High school,Marcus,High school,Not Hispanic,Johnson,Never married,No active duty,Graduate,Yes,Strong democrat,Liberal,Black,Protestant,Protestant,East North Central,Same city,Male,No,IL,1234 Maplewood Avenue,"Less than $5,000",A U.S. citizen,Working full time
0645,18,Yes,Columbia,Black or African American,Other Caribbean,Average,Lived with parents,High school,Cynthia,High school,Not Hispanic,Williams,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly liberal,Black,None,None,South Atlantic,Same city,Female,No,SC,1234 Martin Luther King Jr Blvd,"Less than $5,000",A U.S. citizen,Working part time
0666,18,Yes,Little Rock,White,Italy,Average,"Other (left home before 16, e.g., for school)",High school,Mia,High school,Not Hispanic,Bennett,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,West South Central,"Same state, different city",Female,No,AR,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
0925,18,Yes,Portland,White,Spain,Above average,Lived with parents,High school,Emily,High school,Not Hispanic,Martinez,Never married,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,Pacific,Same city,Female,No,OR,123 Pinecrest Ave,"Less than $5,000",A U.S. citizen,In school
1398,18,Yes,Bozeman,Black or African American,Other Africa,Average,Lived with parents,High school,Jagger,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,Mountain,Same city,Male,Yes,MT,1234 Juniper Lane,"Less than $5,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
1539,18,Yes,Atlanta,Black or African American,South Africa,Average,Lived with parents,High school,Mona,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,Protestant,Muslim/Islam,South Atlantic,Same city,Female,Yes,GA,123 Maple Avenue,"$20,000 to $40,000",A U.S. citizen,Working part time
1649,18,Yes,Austin,Hispanic or Latino,Mexico,Below average,"Divorce, separated",High school,Angela,High school,Not Hispanic,Martinez,Never married,No active duty,High school,Yes,"Independent, close to democrat",Liberal,White,None,Protestant,West South Central,Same city,Female,Yes,TX,1234 Elm Street,"Less than $5,000",A U.S. citizen,Keeping house
2125,18,Yes,Chicago,Black or African American,South Africa,Average,Lived with parents,High school,Isaiah,High school,Not Hispanic,Johnson,Never married,No active duty,Less than high school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,None,Catholic,East North Central,Same city,Male,No,IL,1234 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Keeping house
2638,18,Yes,Philadelphia,White,Italy,Average,Parent died,High school,Victoria,High school,Not Hispanic,Rousseau,Never married,No active duty,High school,Yes,Strong democrat,Extremely liberal,White,None,None,Middle Atlantic,Same city,Female,No,PA,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working part time
2791,18,Yes,Little Rock,Black or African American,American Indian,Below average,Lived with parents,High school,Ashley,High school,Not Hispanic,Henderson,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Conservative,Black,None,Protestant,West South Central,Same city,Female,Yes,AR,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
3228,18,Yes,Austin,White,Italy,Far above average,Lived with parents,High school,Anthony,High school,Not Hispanic,Bennett,Never married,No active duty,High school,No,Strong republican,"Moderate, middle of the road",White,Catholic,Catholic,West South Central,Same city,Male,No,TX,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
0072,19,Yes,Springfield,White,Other European,Average,Lived with parents,High school,James,High school,Not Hispanic,Martin,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,East North Central,Same city,Male,Yes,IL,1234 Maple Avenue,"Less than $5,000",A U.S. citizen,Working part time
0311,19,Yes,Birmingham,Black or African American,Puerto Rico,Average,Lived with parents,High school,Rebekah,High school,Not Hispanic,Ortiz,Never married,No active duty,Less than high school,Yes,Strong democrat,Extremely conservative,Black,None,Protestant,East South Central,Same city,Female,No,AL,123 Elm Street,"Less than $5,000",A U.S. citizen,Keeping house
0505,19,Yes,Charleston,Native American or Alaska Native,American Indian,Average,Lived with parents,High school,Jeremy,High school,Not Hispanic,Holmes,Never married,No active duty,Associate/junior college,Yes,Not very strong republican,Conservative,White,Christian,Protestant,South Atlantic,Same city,Male,No,SC,123 Pine St,"Less than $5,000",A U.S. citizen,Working full time
0590,19,No,Little Rock,Hispanic or Latino,Mexico,Below average,"Divorce, separated",High school,Eva,High school,Not Hispanic,Garcia,Never married,No active duty,Less than high school,No,"Independent (neither, no response)","Moderate, middle of the road",Other,Protestant,Protestant,West South Central,Different state,Female,Yes,AR,123 Elm Street,"Less than $5,000",Not a U.S. citizen,Keeping house
1509,19,Yes,Cleveland,White,Germany,Average,Lived with parents,High school,Eric,High school,Not Hispanic,Miller,Never married,No active duty,Less than high school,Yes,"Independent, close to republican",Slightly conservative,White,Catholic,Catholic,East North Central,Same city,Male,No,OH,1234 Maple Street,"Less than $5,000",A U.S. citizen,Working full time
1619,19,Yes,Austin,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Sofia,High school,Not Hispanic,Ramirez,Never married,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",White,Christian,Protestant,West South Central,Same city,Female,No,TX,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1822,19,Yes,Harrisburg,White,Italy,Average,Lived with parents,High school,Amanda,High school,Not Hispanic,Rossi,Never married,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,Middle Atlantic,Same city,Female,No,PA,123 Maple Avenue,"Less than $5,000",A U.S. citizen,Working part time
1825,19,Yes,Raleigh,White,American only,Average,"Divorce, separated",High school,Ryan,High school,Not Hispanic,Collins,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,Protestant,South Atlantic,Different state,Male,No,NC,1234 Oakwood Drive,"$5,000 to $20,000",A U.S. citizen,Working part time
2377,19,Yes,Eugene,White,Poland,Far below average,Lived with parents,High school,Matthew,High school,Not Hispanic,Morse,Never married,No active duty,Associate/junior college,Yes,Not very strong democrat,"Moderate, middle of the road",White,Protestant,Protestant,Pacific,Same city,Male,No,OR,1234 Pine Street,"Less than $5,000",A U.S. citizen,In school
2789,19,No,Madison,White,Russia,Above average,"Divorce, separated",High school,Kevin,High school,Not Hispanic,Peterson,Never married,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,East North Central,Same city,Male,No,WI,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
2867,19,Yes,Columbia,Black or African American,Jamaica,Average,Lived with parents,High school,Elijah,High school,Not Hispanic,Freeman,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,Same city,Male,No,SC,123 Elm Street,"$20,000 to $40,000",A U.S. citizen,In school
2960,19,Yes,Charleston,White,Other North America,Average,Lived with parents,High school,Tyler,High school,Not Hispanic,Richardson,Never married,No active duty,High school,No,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Other,South Atlantic,Same city,Male,No,SC,123 Peachtree Lane,"$5,000 to $20,000",A U.S. citizen,Working full time
3180,19,Yes,Charleston,White,Ireland,Average,Lived with parents,High school,Michael,High school,Not Hispanic,Bradley,Never married,No active duty,Bachelor's,No,"Independent, close to republican",Slightly conservative,White,None,None,South Atlantic,Same city,Male,No,SC,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
3185,19,Yes,Charleston,Black or African American,American Indian,Average,"Divorce, separated",High school,Destiny,High school,Not Hispanic,Jackson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Christian,Protestant,South Atlantic,Same city,Female,No,SC,123 Magnolia Ave,"Less than $5,000",A U.S. citizen,Working part time
0316,20,Yes,Charleston,White,Other European,Below average,Lived with parents,High school,Emily,High school,Not Hispanic,Davis,Never married,No active duty,High school,Yes,Strong democrat,Liberal,White,None,Catholic,South Atlantic,"Same state, different city",Female,No,SC,1234 Maple Ave,"Less than $5,000",A U.S. citizen,Working full time
0537,20,Yes,Birmingham,White,Ireland,Below average,Lived with parents,High school,Kevin,High school,Not Hispanic,O'Connor,Never married,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,None,Protestant,East South Central,"Same state, different city",Male,No,AL,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
0548,20,Yes,Portland,White,American only,Average,Lived with parents,High school,Emily,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Catholic,Catholic,Pacific,Same city,Female,Yes,OR,1234 Elmwood Ave,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0686,20,Yes,Los Angeles,Hispanic or Latino,Mexico,Below average,Lived with parents,High school,Angel,High school,Not Hispanic,Rodriguez,Never married,No active duty,High school,Yes,"Independent, close to democrat",Slightly liberal,Other,Catholic,Catholic,Pacific,Same city,Male,Yes,CA,1234 Sunset Blvd,"Less than $5,000",A U.S. citizen,In school
0887,20,Yes,Miami,Black or African American,Haiti,Below average,"Other (left home before 16, e.g., for school)",High school,Lilliana,High school,Not Hispanic,Sierra,Never married,No active duty,High school,Yes,Not very strong democrat,Liberal,Black,None,Protestant,South Atlantic,Same city,Female,Yes,FL,1234 Elm Street,"Less than $5,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
0888,20,Yes,Raleigh,Black or African American,Other Africa,Far below average,"Divorce, separated",High school,Jessica,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,Same city,Female,No,NC,123 Maple Avenue,"$75,000 to $100,000",A U.S. citizen,Working full time
0930,20,Yes,Chicago,Asian,American only,Average,Lived with parents,High school,Rachel,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Other,Catholic,Catholic,East North Central,Same city,Female,Yes,IL,1234 Maple Avenue,"Less than $5,000",A U.S. citizen,Other
1053,20,Yes,Eugene,Black or African American,Jamaica,Below average,"Divorce, separated",High school,Aimee,High school,Not Hispanic,Johnson,Separated,No active duty,High school,Yes,Not very strong democrat,Slightly liberal,Other,Protestant,None,Pacific,"Same state, different city",Female,No,OR,1234 Maple Street,"Less than $5,000",A U.S. citizen,Working part time
1150,20,Yes,Newark,Black or African American,Jamaica,Above average,"Divorce, separated",High school,Jasmine,High school,Not Hispanic,Johnson,Never married,No active duty,Graduate,Yes,Not very strong democrat,Extremely liberal,Black,Catholic,Protestant,Middle Atlantic,Different state,Female,Yes,NJ,123 Liberty Ave,"$5,000 to $20,000",A U.S. citizen,Working full time
1401,20,Yes,Philadelphia,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Aaliyah,High school,Not Hispanic,Lopez,Never married,No active duty,Less than high school,No,"Independent, close to democrat",Slightly liberal,Other,None,Protestant,Middle Atlantic,Same city,Female,Yes,PA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
1701,20,Yes,Chicago,Black or African American,American only,Average,Lived with parents,High school,Monique,High school,Not Hispanic,Robinson,Never married,No active duty,High school,Yes,"Independent, close to republican",Liberal,Black,Protestant,Protestant,East North Central,Same city,Female,No,IL,1234 Martin Luther King Jr Blvd,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1884,20,Yes,Charleston,White,Italy,Average,"Divorce, separated",High school,James,High school,Not Hispanic,Parker,Never married,No active duty,Associate/junior college,Yes,"Independent, close to democrat",Liberal,White,None,None,South Atlantic,Same city,Male,No,SC,123 Maple Avenue,"Less than $5,000",A U.S. citizen,In school
1978,20,No,Seattle,Asian,Indonesia,Average,Lived with parents,High school,Kristen,High school,Not Hispanic,Lai,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Protestant,Protestant,Foreign,Different state,Female,Yes,WA,1234 Elm St,"$20,000 to $40,000",Not a U.S. citizen,In school
2703,20,No,Birmingham,Black or African American,Kenya,Average,Lived with parents,High school,Jessica,High school,Not Hispanic,Brown,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,Protestant,Protestant,East South Central,"Same state, different city",Female,Yes,AL,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
2717,20,Yes,Raleigh,White,Norway,Above average,"Divorce, separated",High school,Eric,High school,Not Hispanic,Carlson,Never married,No active duty,High school,No,"Independent, close to republican","Moderate, middle of the road",White,None,Catholic,South Atlantic,Same city,Male,No,NC,123 Elmwood Ave,"Less than $5,000",A U.S. citizen,Working part time
2815,20,Yes,Austin,White,Ireland,Average,"Divorce, separated",High school,Molly,High school,Not Hispanic,Reed,Never married,No active duty,Graduate,Yes,Not very strong democrat,Liberal,White,None,None,West South Central,Same city,Female,No,TX,123 Elm Street,"$5,000 to $20,000",A U.S. citizen,Working part time
2843,20,Yes,Portland,White,Germany,Average,"Divorce, separated",High school,Brian,High school,Not Hispanic,Hall,Married,"Yes, 2-4 years",High school,Yes,Other party,"Moderate, middle of the road",White,None,None,Pacific,Different state,Male,No,OR,1234 Elm Street,"$20,000 to $40,000",A U.S. citizen,Working full time
2899,20,Yes,Denver,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Carlos,High school,Not Hispanic,Garcia,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Other,Protestant,Protestant,Mountain,Same city,Male,Yes,CO,1234 Colfax Ave,"Less than $5,000",A U.S. citizen,Working full time
3169,20,Yes,Newark,Black or African American,Other Africa,Above average,Lived with parents,High school,Latasha,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Not very strong democrat,Liberal,Black,None,Christian,Middle Atlantic,Same city,Female,Yes,NJ,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Keeping house
3447,20,Yes,Denver,Black or African American,Other Africa,Average,"Divorce, separated",High school,Yasmin,High school,Not Hispanic,Gaines,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,"Moderate, middle of the road",Black,None,Protestant,Mountain,Same city,Female,No,CO,1234 Maple Avenue,"Less than $5,000",A U.S. citizen,Working full time
3464,20,Yes,Boston,Black or African American,Jamaica,Below average,Lived with parents,High school,Ebony,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Strong democrat,Conservative,Black,None,None,New England,Same city,Female,No,MA,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
3489,20,Yes,Birmingham,White,Germany,Average,Lived with parents,High school,Emily,High school,Not Hispanic,Bennett,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,East South Central,Different state,Female,No,AL,123 Maple Avenue,"$5,000 to $20,000",A U.S. citizen,Working full time
0065,21,Yes,Atlanta,Black or African American,Congo,Below average,"Divorce, separated",High school,Alyssa,High school,Not Hispanic,Coleman,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,None,Protestant,South Atlantic,"Same state, different city",Female,No,GA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
0074,21,Yes,Eugene,White,Denmark,Average,"Divorce, separated",High school,Grace,High school,Not Hispanic,Ervin,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly liberal,White,None,Protestant,Pacific,Different state,Female,No,OR,1234 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Keeping house
0168,21,Yes,San Diego,Asian,Other Middle East,Average,Lived with parents,High school,Amin,High school,Not Hispanic,Hassan,Never married,No active duty,Less than high school,Yes,"Independent (neither, no response)",Slightly conservative,Other,Muslim/Islam,Muslim/Islam,Pacific,"Same state, different city",Male,No,CA,1234 Pine St,"Less than $5,000",A U.S. citizen,Working part time
0208,21,Yes,Chicago,Black or African American,Ethiopia,Below average,"Divorce, separated",High school,Kira,High school,Not Hispanic,Mason,Never married,No active duty,Less than high school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Muslim/Islam,None,East North Central,Same city,Female,No,IL,1234 Maple Avenue,"Less than $5,000",A U.S. citizen,Working full time
0244,21,Yes,Little Rock,White,Germany,Average,Lived with parents,High school,Erica,High school,Not Hispanic,Hendricks,Never married,No active duty,High school,Yes,Strong republican,"Moderate, middle of the road",White,Protestant,Protestant,West South Central,"Same state, different city",Female,No,AR,2157 Maple Street,"Less than $5,000",A U.S. citizen,Working full time
0513,21,Yes,Charlotte,White,Germany,Average,Lived with parents,High school,James,High school,Not Hispanic,Wagner,Never married,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,"Same state, different city",Male,No,NC,123 Oak Street,"$20,000 to $40,000",A U.S. citizen,Working full time
0680,21,Yes,Charleston,White,Ireland,Below average,Lived with parents,High school,Kelly,High school,Not Hispanic,Sullivan,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Liberal,White,None,None,South Atlantic,"Same state, different city",Female,No,SC,123 Elm Street,"$20,000 to $40,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0758,21,Yes,Madison,Native American or Alaska Native,American Indian,Below average,"Divorce, separated",High school,Emily,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly liberal,White,None,Catholic,East North Central,Same city,Female,No,WI,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1420,21,Yes,Seattle,Asian,Philippines,Average,Lived with parents,High school,Jasmine,High school,Not Hispanic,Santos,Never married,No active duty,High school,Yes,Not very strong democrat,Liberal,Other,Protestant,Protestant,Pacific,Same city,Female,Yes,WA,1234 Cedar Lane,"Less than $5,000",A U.S. citizen,Working part time
1507,21,Yes,Chicago,Black or African American,Other North America,Below average,"Other (left home before 16, e.g., for school)",High school,Aidan,High school,Not Hispanic,Jackson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,None,Protestant,East North Central,Same city,Male,No,IL,742 Evergreen Terrace,"$100,000 to $150,000",A U.S. citizen,Working full time
1953,21,Yes,Charleston,Native American or Alaska Native,American Indian,Average,"Divorce, separated",High school,Hannah,High school,Not Hispanic,Henderson,Married,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",White,Catholic,Catholic,South Atlantic,Same city,Female,No,SC,234 Willow Lane,"$20,000 to $40,000",A U.S. citizen,Working full time
2052,21,Yes,Houston,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Daniel,High school,Not Hispanic,Perez,Never married,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,Protestant,West South Central,Same city,Male,No,TX,123 Elm St,"Less than $5,000",A U.S. citizen,In school
2323,21,Yes,Chicago,Black or African American,Other Africa,Above average,"Divorce, separated",High school,Jermaine,High school,Not Hispanic,Hernandez,Never married,No active duty,Associate/junior college,Yes,"Independent (neither, no response)",Slightly liberal,Black,None,Catholic,East North Central,"Same state, different city",Male,No,IL,1234 Elmwood Avenue,"$5,000 to $20,000",A U.S. citizen,Working full time
3069,21,Yes,Eugene,White,Denmark,Average,Lived with parents,High school,Justin,High school,Not Hispanic,Brown,Never married,No active duty,Graduate,Yes,Not very strong democrat,Extremely liberal,White,None,Protestant,Pacific,"Same state, different city",Male,Yes,OR,123 Pacific Ave,"Less than $5,000",A U.S. citizen,In school
3072,21,Yes,Washington,Black or African American,American only,Far below average,"Other (left home before 16, e.g., for school)",High school,Naomi,High school,Not Hispanic,Johnson,Never married,No active duty,Less than high school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,None,Protestant,South Atlantic,Same city,Female,No,DC,1200 Martin Luther King Jr Ave SE,"Less than $5,000",A U.S. citizen,Working part time
3290,21,Yes,Boise,White,American only,Average,Lived with parents,High school,Jessica,High school,Not Hispanic,Stevens,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Liberal,White,None,Protestant,Mountain,Same city,Female,No,ID,1234 Pine Street,"$20,000 to $40,000",A U.S. citizen,Working full time
3301,21,Yes,Newark,Black or African American,Other Africa,Above average,"Other (left home before 16, e.g., for school)",High school,Hailey,High school,Not Hispanic,Jackson,Never married,No active duty,Bachelor's,Yes,Strong democrat,"Moderate, middle of the road",Black,Christian,Protestant,Middle Atlantic,Same city,Female,No,NJ,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
3397,21,Yes,Los Angeles,Hispanic or Latino,Mexico,Far above average,Lived with parents,High school,Antonio,High school,Not Hispanic,Martinez,Never married,No active duty,High school,Yes,Not very strong republican,Slightly conservative,Other,Catholic,Catholic,Pacific,Same city,Male,No,CA,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
0034,22,Yes,Birmingham,White,England & Wales,Average,Lived with parents,High school,Katherine,High school,Not Hispanic,Taylor,Never married,No active duty,Graduate,Yes,"Independent (neither, no response)",Slightly liberal,White,Catholic,Catholic,East South Central,"Same state, different city",Female,No,AL,123 Pine Street,"Less than $5,000",A U.S. citizen,Working full time
0164,22,Yes,Raleigh,White,Scotland,Below average,"Divorce, separated",High school,Claire,High school,Not Hispanic,Mcmahon,Married,"Yes, 2-4 years",Bachelor's,Yes,Not very strong democrat,Liberal,White,None,None,South Atlantic,Different state,Female,No,NC,1234 Oakwood Drive,"$20,000 to $40,000",A U.S. citizen,Working full time
0333,22,No,Birmingham,Hispanic or Latino,Spain,Below average,Lived with parents,High school,Carlos,High school,Not Hispanic,Garcia,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Catholic,Catholic,East South Central,Same city,Male,Yes,AL,1234 Elm Street,"Less than $5,000",Not a U.S. citizen,Working full time
0441,22,Yes,Atlanta,Black or African American,Other Africa,Average,Lived with parents,High school,Deondre,High school,Not Hispanic,Harris,Never married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",Black,Protestant,Muslim/Islam,South Atlantic,Same city,Male,No,GA,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working full time
0939,22,Yes,Portland,White,Ireland,Average,Lived with parents,High school,Ryan,High school,Not Hispanic,Otoole,Never married,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,Protestant,Pacific,Same city,Male,No,OR,1234 Pine Street,"Less than $5,000",A U.S. citizen,In school
1194,22,No,Charlotte,Black or African American,Nigeria,Average,Lived with parents,High school,Donnell,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,None,Christian,South Atlantic,Same city,Male,No,NC,123 Oakwood Lane,"Less than $5,000",A U.S. citizen,Keeping house
1289,22,Yes,Chicago,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Aleah,High school,Not Hispanic,Delacruz,Never married,No active duty,High school,No,Not very strong democrat,"Moderate, middle of the road",Other,Catholic,Catholic,East North Central,Same city,Female,No,IL,1234 West Diversey Avenue,"Less than $5,000",A U.S. citizen,Working full time
1314,22,No,Fort Lauderdale,Black or African American,Haiti,Average,Parent died,High school,Brittany,High school,Not Hispanic,Dumais,Never married,No active duty,Less than high school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,Foreign,Different state,Female,Yes,FL,128 Maplewood Lane,"$20,000 to $40,000",Not a U.S. citizen,In school
1520,22,Yes,Milwaukee,Black or African American,American only,Below average,Lived with parents,High school,Jalen,High school,Not Hispanic,Johnson,Never married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,East North Central,"Same state, different city",Male,No,WI,1234 Maple Street,"$5,000 to $20,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1928,22,Yes,Atlanta,Black or African American,Other North America,Average,Lived with parents,High school,Malik,High school,Not Hispanic,Jackson,Never married,No active duty,High school,Yes,Strong democrat,Extremely liberal,Black,Protestant,Protestant,South Atlantic,Same city,Male,No,GA,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
1962,22,Yes,Tulsa,Native American or Alaska Native,American Indian,Below average,Lived with parents,High school,Travis,High school,Not Hispanic,Johnson,Married,No active duty,Bachelor's,No,Other party,Conservative,White,Protestant,Protestant,West South Central,"Same state, different city",Male,No,OK,123 Elm St,"Less than $5,000",A U.S. citizen,Working full time
1995,22,Yes,Bozeman,White,Other North America,Below average,"Divorce, separated",High school,Brian,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,Mountain,Same city,Male,No,MT,123 Aspen Grove Lane,"$20,000 to $40,000",A U.S. citizen,Working full time
2202,22,Yes,Silver Spring,Black or African American,Ethiopia,Far above average,Lived with parents,High school,Tyrone,High school,Not Hispanic,Wilson,Never married,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",Black,Christian,Other,Foreign,Different state,Male,Yes,MD,123 Elmwood Avenue,"$20,000 to $40,000",A U.S. citizen,Other
2299,22,Yes,Chicago,Black or African American,Egypt,Below average,Lived with parents,High school,Larissa,High school,Not Hispanic,Hanan,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,Other,Other,East North Central,Same city,Female,No,IL,456 Maplewood Drive,"$20,000 to $40,000",A U.S. citizen,Working full time
2752,22,Yes,Scranton,White,Norway,Far below average,"Divorce, separated",High school,Jessica,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Not very strong democrat,Extremely liberal,White,None,None,Middle Atlantic,"Same state, different city",Female,No,PA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
2783,22,Yes,Dallas,White,England & Wales,Above average,Lived with parents,High school,Zachary,High school,Not Hispanic,Jones,Never married,No active duty,Bachelor's,Yes,Strong republican,Slightly conservative,White,None,Protestant,West South Central,Same city,Male,No,TX,123 Oakwood Drive,"$20,000 to $40,000",A U.S. citizen,Other
